Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-EP-A12J-01A-11R-A131-07	0.00712693791514089	0	0.0143973968117487	0.0308471124783962	0	0.14117125523146	0	0	0.0160554366011201	0	0	0.18346224807744	0.0441337191320056	0.0748891654253672	0.0892452940159674	0.131489251880904	0	0	0.264838908548369	0	0	0.00234327388208155	0	0.0130909555834047	1.09925419109908
TCGA-2Y-A9GS-01A-12R-A38B-07	0.0186905377759459	0	0.00478093572297832	0.0317797916104337	0	0.0740423047123809	0.00780053956465018	0.00157089554859246	0.0873394215604893	0.0200281037138459	0	0.0128726784194034	0	0.15746957675513	0.148233924270907	0.346681801940839	0.0255718823703144	0	0.063137606034089	0	0	0	0	0.0934101676686235	1.06700305676526
TCGA-DD-AADO-01A-11R-A41C-07	0.0138370173282985	0	0.0221294221660269	0.208588698390916	0	0.0416161794944677	0.000592444944326601	0.0677421449201464	0.206589676958391	0	0	0.0360057152463243	0.0028580000330862	0.227068310214329	0.0562401676662092	0.0880648177902032	0.0179999631933907	0	0.0106674416538844	0	0	0	0	0.08576505890266	1.0753113553704
TCGA-DD-AADP-01A-11R-A39D-07	0.116260001193223	0	0.0581250513944351	0.108474462665538	0	0.182575119042194	0	0.00701184872844282	0.118335537649353	0	0.0215118747306597	0.0314547976201279	0.0119339665759597	0.0522746136774161	0.113451101998974	0.0691875961004341	0.0411752619991628	0	0.0556695114343706	0	0	0.0125592551897102	0	0.0939315546968171	1.05453166402596
TCGA-DD-AADI-01A-11R-A41C-07	0.0248149932784414	0	0.0291505580637842	0.116067792281582	0	0.230162093066927	0	0.0371521412507864	0.11664274141172	0.0270083205782534	0	0.0812252914545894	0.00884220577741775	0.0487615744000404	0.105460014012594	0.0667542703825641	0.0384117207970547	0	0.0627389209784927	0	0	0.00680736226575268	0	0.137833347175347	1.04783473652519
TCGA-ED-A627-01A-12R-A311-07	0.0465271036356712	0	0.0479439349107785	0.228454169169568	0	0.266623562355713	0	0.0189444760353541	0.0105582642188809	0	0	0.0434362679807843	0.0213677944167527	0.0315711146922303	0.125036106805663	0.108184585100816	0.0161273679035109	0	0	0.0273258881164785	0	0.00789936465779795	0	0.133369149395168	1.05345782261384
TCGA-CC-5263-01A-01R-A131-07	0.0203832270153027	0	0.00331433897068363	0.0571595538132223	0	0.0713343126150043	0	0.0618483263723517	0.0368351285609818	0	0	0.038083886455082	0.0132832228697592	0.0542976000724827	0.0729268040486332	0.138113219286562	0.340825702360153	0	0.05137803147384	0	0	0.0402166460859417	0	0.049132785470561	1.06560811131978
TCGA-G3-A5SL-01A-11R-A27V-07	0.0180028364548916	0	0.00597944774278715	0.0676428113168955	0	0.191018094528802	0	0	0.0595746572071881	0	0.0478872389753276	0.0113065977154516	0.0361096153753049	0.0287792267351227	0.0974989850568105	0.233499078292247	0.0600073930627532	0	0.14215918978137	0	0	0.000534827755047073	0	0.0149684445244974	1.07203801060209
TCGA-DD-A4NS-01A-11R-A311-07	0.0572607284661577	0	0.0610545400786278	0.226900521050798	0	0.144261167864115	0	0.0328413844765395	0.0811035800197942	0	0	0.0258662194234108	0.017174274486009	0.0835585981346169	0.0757101971204578	0.129848465048375	0.0351975679588241	0	0.0274587601254392	0	0	0.00176399574683522	0	0.20034376205912	1.00970975291581
TCGA-DD-AACE-01A-11R-A41C-07	0.110836930676424	0	0.0954935474823618	0.0951458807573912	0	0.200215507769324	0	0.0260659402201494	0.0976627707664364	0	0	0.0323215938535335	0.0189042608642785	0.0726655931204242	0.133284186767102	0.0859203240791221	0.0268574451478663	0	0.00165868850235592	0	0	0.0029673299932311	0	0.185679066257681	1.02098371308843
TCGA-RC-A7SK-01A-11R-A352-07	0.00469835019314424	0.0109368639135795	0.0417040660892353	0.165155663518775	0	0.164451833799501	0	0.0462593851267583	0.149624939642437	0	0	0.0412644854976116	0.0318488718583874	0.0903746951034313	0.022802729050994	0.0386824504243	0.0057962234244816	0	0.17565428445323	0	0.00844082457427061	0.00230433332986309	0	-0.0211165611625403	1.10822925140621
TCGA-DD-AAEA-01A-11R-A41C-07	0.0212534002983599	0	0.0140751154855362	0.113078541553708	0	0.0940155411999884	0.00851390215448326	0.0394163328054952	0.127318605800322	0.0649750067080126	0	0.0759856226663572	0	0.122952106049069	0.181421216147444	0.0421288409774859	0.0193539118341255	0	0.072427900244283	0	0	0.00308395607532983	0	0.11304764402407	1.0668480962716
TCGA-DD-AACG-01A-11R-A41C-07	0.033728964472153	0	0.00421723127252572	0.0474561164860057	0	0.140199176710308	0	0.0199954828801649	0.136895760914042	0.0754070300176574	0	0.0100234108516382	0	0.183204994522	0.0198377023023202	0.276808864684802	0.0299637814707187	0	0.0222614834156636	0	0	0	0	0.084188576351304	1.06266785641627
TCGA-QA-A7B7-01A-11R-A32O-07	0.0707440759437096	0	0.0143009538128857	0.0955496437531958	0	0.173220400801457	0	0.0800050782780729	0.178044085689508	0	0	0.0856224974768648	0	0	0.034792588301993	0.13987805039332	0.0243755799138771	0.00681981338749596	0.0518234513709559	0	0	0.0448237808766642	0	-0.000491345526915971	1.10741440813867
TCGA-FV-A495-01A-11R-A266-07	0.0565433935491787	0	0.0339205317147542	0.0800827892460831	0	0.237139089921952	0	0.0274591144151144	0.143971864358648	0.0263798797205707	0	0.0618550089271259	0.0212553691215794	0.0157145730441283	0.0636182887995143	0.152885177107209	0.00985755106524333	0	0.0639548145563843	0	0	0.00536255445251429	0	0.12542241994011	1.04519060880055
TCGA-DD-A4NN-01A-11R-A28V-07	0.015353667896648	0	0.0159014269027735	0.0314626224142668	0	0.140030492637507	0	0.00125037791585882	0.0851740385088647	0	0.13920493468095	0	0.0396398412792996	0.12432406345284	0.0344522880269022	0.264477499879804	0.0266787926293792	0	0.0679767031725309	0	0.0139059804205765	0.000167270181798939	0	0.0136970823465937	1.0775266942452
TCGA-G3-A25U-01A-11R-A16W-07	0.00697901530958143	0	0	0.0794721572487095	0	0.129943317247824	0	0.00833121044879664	0.050273060872228	0.000574487820801991	0.00913492383523188	0.0605452186104847	0.0535920312963627	0.0108205827175248	0.128108708658018	0.251449457442079	0.0181038451158865	0	0.120074443108814	0	0	0.0725975402676566	0	0.00346340251261654	1.08654891877838
TCGA-ED-A4XI-01A-11R-A266-07	0.0360181767029484	0	0.00925922172100505	0.183557134601415	0	0.130509621651412	0	0.0099947896258893	0.0772759488113642	0	0	0.0235734549927827	0.0442444995465267	0.0469808814712205	0.153509303734942	0.197372574681171	0.0527914287145579	0	0.034912963744766	0	0	0	0	0.0564151888833202	1.07369511479967
TCGA-DD-A39Y-01A-11R-A213-07	0	0	0.002231277484077	0.0726863459181671	0	0.124705043156461	0	0	0.261351588241689	0	0	0.0681497579348899	0.000610451074790009	0.0616654149896295	0.0308383767111542	0.193200541521967	0.15208426642548	0	0.0324769365416952	0	0	0	0	-0.0189750355747494	1.10657067831238
TCGA-LG-A6GG-01A-11R-A311-07	0	0	0.00729992794727449	0.0422231505730156	0	0.254642215952516	0	0.0277890522853207	0.118999146876557	0	0	0.0982172452003132	0.0307876028565193	0.076207600930929	0.0381413376772781	0.21425430166318	0.0403867312395373	0	0.0510516867975593	0	0	0	0	-0.0264755189088237	1.10681506556549
TCGA-DD-A4NA-01A-11R-A266-07	0.0277701932604099	0	0.0459731055313257	0.035670752843024	0	0.21726139350837	0	0	0.0994902170493118	0	0	0.130303773744613	0.0147978988474898	0.192265597579499	0.0497559475219255	0.124069806671402	0.00292780859269566	0	0.0565878181520359	0	0	0.00312568669789826	0	0.0910773879453422	1.0576103419888
TCGA-BW-A5NQ-01A-11R-A27V-07	0.0609035674107347	0	0.0633535043157398	0.329523945152186	0	0	0.103703248023168	0.0561939961537585	0.0912270986434466	0	0	0.00743540078299774	0.00556159831169751	0.0240251368824666	0.101247856005963	0.0840037008806158	0.0644476089140573	0	0.00837333852316952	0	0	0	0	0.217394370775918	1.00756077727131
TCGA-2Y-A9GV-01A-11R-A38B-07	0.0171398362577285	0	0.0388698363490189	0.0582559543961067	0	0.178171632778827	0	0.0163676748761399	0.095720247972289	0	0.00278630350946907	0.0255104475630569	0.0162326316711084	0.0491875077215583	0.0559340995297804	0.421208397734729	0	0	0.0246154296401881	0	0	0	0	0.0692460568756706	1.06501233361667
TCGA-G3-A3CJ-01A-11R-A213-07	0.0606822033382313	0	0	0.117993223956711	0	0.120719595044967	0	0.0154487812919477	0.0435820936660119	0	0.0386761327021263	0.071785871946988	0.0755664822222411	0.00803947455051428	0.0959728337126725	0.256318176320668	0.0118639229653998	0	0.0763244444200632	0	0	0.00702676386145727	0	-0.0190547550762735	1.09306345710616
TCGA-G3-AAUZ-01A-11R-A38B-07	0.0116371431458148	0.004728033581781	0.0867151295814474	0.113242642079416	0	0.233103906680458	0	0.0345708130016507	0.105125334326846	0	0	0.0591868240473323	0.0103151444801346	0.0048003881694102	0.111328705804634	0.170435033706527	0.010334874491491	0	0.0444760269030571	0	0	0	0	0.140146885116434	1.04030786260347
TCGA-DD-A73E-01A-12R-A32O-07	0.053450307271837	0	0.0082925378258952	0.0596153056219447	0	0.0456295680143771	0	0	0	0.0308737383778827	0	0.0600422233658222	0	0.0650883103717716	0.0595411403000659	0.166973506364172	0.0109411529466284	0.0140478215270066	0.425504388012596	0	0	0	0	0.0139195418822507	1.1074167669488
TCGA-BD-A3EP-01A-11R-A22L-07	0.0629938834835796	0.0710872480369612	0.0608132844947024	0.0824207625135372	0	0.206368216268702	0	0.0611301099170766	0.121695898030475	0	0	0.0584554606887224	0	0.0403025629476384	0.0429706825760108	0.0773024103304671	0.0677105948105044	0	0.0336370077215958	0	0	0.0131118781800269	0	0.240106263569746	0.992942182029529
TCGA-DD-AAEB-01A-11R-A41C-07	0	0.00476832598670033	0.0119155544443158	0.148318811090757	0	0.101929636019286	0	0.0557420058138274	0.103393937010813	0	0.049383930460866	0.114214190376045	0.0258803731515911	0.0630407960845711	0.024992783152106	0.22291273028259	0.00999516200413812	0	0.0635117641223935	0	0	0	0	-0.000626270139170998	1.10578484759804
TCGA-UB-A7MC-01A-11R-A33R-07	0.000337240760478404	0.00348115047218082	0.0147613195006132	0.0398694872083871	0	0.200956000774137	0	0	0	0	0.0321867542460509	0.0251492108271747	0.0479240765682741	0.0418281907333939	0.177619760366854	0.171449192426927	0.0338856756700348	0	0.205147332665175	0	0.00540460778032007	0	0	0.0108791388447763	1.08994834833175
TCGA-EP-A3RK-01A-11R-A22L-07	0.0214221724025175	0	0.0839023990310396	0.14393500971395	0	0.0786235291977399	0	0.0680070507712423	0.103096842743811	0	0	0.0836532727068685	0.0240808671587602	0.0384531663093492	0.0690841699017995	0.17831550155689	0.0496026957399198	0	0.0539058702477081	0	0.000438196875977575	0.00347925564242716	0	0.164032370766719	1.0193043483285
TCGA-MI-A75H-01A-11R-A32O-07	0.0105847416422226	0	0.00534543872500169	0.210830042642649	0	0.0851461378720723	0	0.0104942156598359	0.0682914185286014	0.00042401341421905	0	0.142700908869681	0.0696393094651939	0.0372707763022645	0.121982847786205	0.0785429299115047	0.0386358854927507	0	0.120111333687799	0	0	0	0	0.102331668240871	1.06405877333393
TCGA-2Y-A9H4-01A-11R-A38B-07	0.00231080759354396	0.00349788343573329	0.0254117110689056	0.110786451492815	0	0.0816970916827701	0	0.00262605403401784	0.227122481115551	0.0145650960605281	0.00896478317018609	0.0553778437113252	0	0.000342152946859505	0.0636258755611596	0.211268910189645	0.134564967842941	0	0.0578378900940191	0	0	0	0	0.0241549419846818	1.08042780937414
TCGA-DD-A1EA-01A-11R-A131-07	0.138061244886443	0	0.149493663110878	0.270142218925746	0	0.0741263195170936	0.00459039899079775	0.032121385204782	0.0704295533446694	0	0	0	0.0360081663434467	0.00105842302138483	0.0945500179084564	0.105116606736886	0.0183507006650688	0	0	0.00595130134434709	0	0	0	0.30281980120566	0.971258596951403
TCGA-CC-A5UC-01A-11R-A28V-07	0.0566625677970305	0	0.0569041671246786	0.0594139234785124	0	0.0570126053121111	0.00925306094267672	0.0308836246211759	0.140352774515217	0	0	0.0451337486015521	0	0.211924910511547	0.0955355717622091	0.137829532359553	0.0467917218376824	0	0.0479495653283155	0	0	0.00435222580773779	0	0.159257102338155	1.0223202132337
TCGA-FV-A496-01A-11R-A266-07	0.00407801026439665	0.0105371195496921	0.0589056670240827	0.124704161954977	0	0.0459369924562575	0	0	0.0274404738778583	0	0.0135764612599016	0.0512979296047567	0.0445368227796635	0.154285509589556	0.0681877841828787	0.0306410529391415	0.0205310516192408	0	0.321448623702288	0	0	0.0238923391953077	0	0.0596961416804748	1.06629011276461
TCGA-DD-AACV-01A-11R-A41C-07	0	0.0287286268385836	0.0140119967848089	0.0360819855436987	0	0.307313792044968	0	0	0.0414940202471176	0	0.00386016736006784	0.0501168477009433	0.00683985807279238	0.00610864280847197	0.0560093439628008	0.207978892591523	0	0.005474988837571	0.233828926449914	0	0	0.00215191075673885	0	-0.0362581813834682	1.10088015202262
TCGA-DD-AACU-01A-11R-A41C-07	0	0.00769649572541906	0.0133155674508425	0.146830098246284	0	0.236042888446369	0	0.00291429689418405	0.133304570076845	0	0	0.025546773861726	0.00680119351831915	0.0958965583836602	0.123439940719465	0.0886520221439307	0.0700178252396909	0	0.0495417692932642	0	0	0	0	0.0605946445295167	1.07835342473248
TCGA-DD-AAVV-01A-11R-A41C-07	0.0147942784347145	0.00276335418731907	0.0334157810585629	0.0517996326597861	0	0.14449534190419	0	0.0319977072957988	0.149603076742795	0.0236250681229351	0	0.0404214736059407	0	0.154958975853405	0.128255741272116	0.115537947054702	0.0466542693362056	0	0.0571086202006726	0	0	0.00456873227085651	0	0.10367496302361	1.0501778750682
TCGA-DD-AAVR-01A-11R-A41C-07	0.0315736174730837	0	0.0207564337241499	0.102854148272433	0	0.312450862381733	0.0158207437961746	0.00863572447096361	0.11350885309697	0	0	0.0137353463404036	0.022501179670608	0.00731301571368581	0.0449297015233299	0.162254063645949	0.0969660791791478	0	0.0288947085331674	0	0	0.0178055221782019	0	0.132669764014028	1.03979070362397
TCGA-4R-AA8I-01A-11R-A38B-07	0.101235758918403	0	0.0165181730084908	0.0514569434889008	0	0.0467301163066596	0	0.0646823415773974	0.0895660203226497	0.0174196575179722	0	0.0534820311396844	0	0.184641383417629	0.10314656261828	0.201995184872204	0	0.03541791871393	0.0337079080977992	0	0	0	0	0.0997077112160071	1.05121609132572
TCGA-DD-AACJ-01A-11R-A41C-07	0	0.0201513809418041	0.0188733606478836	0	0	0.050216328054954	0	0.00677912628586367	0.105354393306705	0	0.0138357310843734	0.0585007369606972	0.0624265538775563	0.170751875361596	0.00905051113431882	0.273077741358426	0.0109974563643098	0	0.158801135780977	0	0	0.0411836688405353	0	0.0939712837299132	1.05023767903928
TCGA-DD-AAVS-01A-11R-A41C-07	0.0311026906943238	0	0.017875857437154	0.142706495852111	0	0.207382790368039	0	0.0473076505623421	0.123214238167098	0	0	0.0574097540148263	0.0165860310749703	0.0671287670377383	0.0497603968275029	0.0822433654333766	0.0993315784788152	0	0.0563249532396333	0	0	0.00162543081206901	0	0.0177923379012035	1.08985098653851
TCGA-3K-AAZ8-01A-12R-A39D-07	0.0420873967873713	0	0.00554541595834756	0.147130158306024	0	0.29372304703487	0	0.0990197929498048	0.12788446211258	0	0	0.0716672584072385	0.00784211482214816	0.011866340962036	0.0522268922594162	0.114130273315701	0.00152805972887624	0.00421704413081853	0.0211317432247676	0	0	0	0	0.00931347701670811	1.1335717838226
TCGA-ED-A7PY-01A-11R-A33R-07	0.0624382108212752	0	0.0402457527128553	0.135449350086966	0	0.0752539655610782	0	0.063205786590305	0.186124098059699	0	0.014698112669244	0.0623215459074474	0.0197483905977662	0.0357691198432498	0.0879959835707619	0.0957698301117047	0.0680189093956268	0	0.0529609440720204	0	0	0	0	-0.00546106692036411	1.09816004670614
TCGA-DD-A116-01A-11R-A131-07	0.0659727589758616	0	0.0338907733207615	0.0350542234789867	0	0	0.0163959022725455	0	0.184064114355981	0.0999963615357452	0	0.0484970509910208	0	0.12857125552887	0.0684878561009718	0.196883901226366	0.0136698323123228	0	0.108515969900567	0	0	0	0	0.0866851812317296	1.04825110468203
TCGA-DD-A1EK-01A-11R-A213-07	0.00149950199483993	0.00313319079025227	0.00605051960808227	0.0779090262451186	0	0.195119189134128	0	0	0.0266386389308761	0	0	0.0669908843334324	0.0113293782934036	0.139294890766408	0.0525334350104265	0.243502151444614	0	0	0.130809146631003	0	0	0.0451900468174157	0	0.0807071190106956	1.05394658406322
TCGA-DD-AAE6-01A-11R-A41C-07	0.112650239842732	0	0.0789435924229848	0.0227184748415165	0	0.0141027305194925	0	0	0.21745753389068	0	0.0143212301216332	0.0797300488973569	0.0175601205650501	0.0461022152103792	0.0793427667216582	0.215992429192693	0	0.0242030684305196	0.0768755493433037	0	0	0	0	-0.0457607355495532	1.10318599990865
TCGA-RC-A6M6-01A-11R-A32O-07	0.0653526134207109	0	0.0272432323101108	0.0797487315055101	0	0.176603783899431	0	0.0454221347557566	0.135880503190267	0	0.0168762944927328	0.0134413627384232	0.00909311988089089	0.162675311238137	0.0668438504798982	0.158519026306639	0.0218267489237524	0	0.02047328685774	0	0	0	0	0.0953811460672176	1.05309756091807
TCGA-DD-AAC9-01A-11R-A41C-07	0.0335948562530799	0.0083064132332949	0.0453035208480667	0.0615630759802859	0	0.163852017267902	0	0.051700686494737	0.165794387374833	0	0	0.0378961763462025	0.0135694589636143	0.0993400487938278	0.0603883414991848	0.197710032471605	0.0134143720711418	0	0.0374258603471675	0	0	0.0101407520550575	0	0.11918181385603	1.04054380322175
TCGA-UB-AA0U-01A-11R-A38B-07	0.0112724449643932	0	0.0105444256876702	0.0809309645526243	0	0.20810205077263	0	0.00214091492050058	0.0741662576806418	0	0	0.0502534122618306	0.0272658808879925	0.0145728230233322	0.131627374130553	0.167360679206444	0.151905712069701	0	0.0697109350677032	0	0	0.000146124773983645	0	0.0461631028872919	1.06841291375617
TCGA-2Y-A9HB-01A-11R-A39D-07	0.0421457351703168	0	0.0157263533789841	0.327625048622387	0	0.0534913178173245	0.00428138551096044	0.0499175148339487	0.129330135810426	0	0	0.0145420378394371	0.00975091795497538	0.0308045360821473	0.12243388089756	0.164853303324186	0.00461248904105587	0	0.0304853437162909	0	0	0	0	0.0751200015458283	1.08302768083462
TCGA-EP-A26S-01A-11R-A16W-07	0.0419024480980495	0	0.0115566198302852	0.0401425428813064	0	0.138497739900269	0	0.0130854350001758	0.0408620187751799	0	0.0973380419518134	0.046068586519014	0.00618260932703846	0.183539647006787	0.0655385302675137	0.213393215155171	0.0173429834266235	0	0.0845495818607728	0	0	0	0	0.0364125683521747	1.07352609189185
TCGA-G3-A25S-01A-11R-A16W-07	0.00534060094144891	0	0.00546568670675773	0.11141611319783	0	0.146486918167156	0	0.00518274754362715	0.145298552618023	0	0	0.0549275156435232	0.0356248425707049	0.127707791247124	0.0249182137966867	0.229279393622035	0.0145226155349626	0	0.0871718748041145	0	0	0.00665713360600584	0	0.000386294679256451	1.08958133457731
TCGA-DD-AAEG-01A-11R-A39D-07	0.129133615948377	0	0.0495906953184638	0.0582073058727016	0	0.116138239148832	0	0.0748052734444424	0.125962343182177	0	0	0.0972428755527233	0	0.142695857705856	0.0738322014417008	0.0922718902090535	0	0	0.040119702175672	0	0	0	0	0.0351133161522391	1.08191543063737
TCGA-UB-A7ME-01A-11R-A33J-07	0.0178081893173929	0.0117547557811096	0.0366791217754021	0.172094547038589	0	0.120309896958229	0	0.0536256097933749	0.221190939445078	0	0	0.0489517226233963	0	0.151094174971197	0.0663687104772222	0.0694934992827565	0.0104536498316345	0	0.0176872693170005	0	0	0.00248791338761772	0	0.104634743099914	1.06829024356158
TCGA-YA-A8S7-01A-11R-A37K-07	0	0.0105495252744194	0.014631463083293	0.0423605620797709	0	0.109188568136844	0.00273731969018726	0.00929861407777902	0.0570138900062594	0	0.018927999725324	0.000849491459903689	0.244452444346394	0.0658626716169309	0.0422073720055907	0.347416112805619	0	0	0.0304632570901777	0	0	0.00404070860150684	0	0.0917280137991403	1.05694358351532
TCGA-DD-A4NQ-01A-21R-A28V-07	0	0.0107443567714549	0.00355636239959743	0.0643741689743294	0	0.0966684637795667	0.00929929806694352	0	0.147410935910882	0	0.019087065515556	0.00941015978128788	0.0408442633191165	0.198963232460739	0.0886388036943628	0.202693992814019	0.00196369075931616	0	0.0148157005834335	0	0.0317875794632734	0.0597419257061217	0	0.0518115011326545	1.07443046830463
TCGA-DD-AADU-01A-11R-A41C-07	0.00532939729990779	0	0.00597359066426961	0.0216582863150421	0	0.0689971284254413	0	0.0246206965377514	0.0325254321621847	0.0868797751965638	0	0.121942755320015	0	0.23723395463649	0.0820716053854159	0.184849525785222	0.00588839424151027	0	0	0.112370172938321	0.00290001397177408	0.00675927112009059	0	0.0763235949421412	1.08746674168247
TCGA-DD-AAVY-01A-11R-A41C-07	0.0213263587426219	0	0.0283293158582316	0.179512447981222	0	0	0	0.0095618137466742	0.0381565153850655	0	0.0234121485814092	0.102745186970313	0.0228804120772352	0.04681216303422	0.114850246281428	0.282834195265238	0.000895204683070213	0	0.109748874454247	0	0	0.0189351169390237	0	0.0132500498978079	1.08873217872972
TCGA-2Y-A9H2-01A-12R-A38B-07	0.00470229732142574	0.00118930951323785	0.0129165240619049	0.0752371351424538	0	0.145207862407794	0	0.0414680012864297	0.0887259948320871	0	0	0.0596252555925449	0.018247851321435	0.153567264477396	0.0956586386277729	0.123409563260266	0.108054068335596	0.00358549932817184	0.0498608546931293	0	0	0.0185438797983562	0	0.202967443508268	1.00362208318122
TCGA-CC-5260-01A-01R-A131-07	0.0178025846107677	0	0.0151388091713178	0.243985775773287	0	0.0673082710590311	0	0.00442821463332909	0.115801344203048	0	0	0.0760852206033548	0.0179423620523461	0.0538365336337082	0.0370067206826541	0.219163473085457	0.0309387073357819	0	0.0949500750611734	0	0.00561190809474334	0	0	0.115442649294074	1.04497756225781
TCGA-CC-A7IF-01A-11R-A33J-07	0.0442914420425065	0	0.0150198538009292	0.0197959960329569	0	0.250148887588559	0	0	0.107949671189289	0	0	0.0763645648945107	0.0239037666767222	0.0762137406031301	0.0820962221473088	0.0893919679586314	0.00187990772044646	0	0.21294397934501	0	0	0	0	0.0154541119813712	1.08175438569414
TCGA-DD-A3A5-01A-11R-A22L-07	0.0281974253246212	0	0.00359078621776596	0.267810361883919	0	0.125104793312758	0	0	0.223647486562042	0	0	0.0776597135661028	0	0.0397847029776224	0.0454182110759053	0.152076826424515	0	0	0.0296852895331845	0	0	0.00702440312156369	0	-0.00805843190868261	1.13546542849118
TCGA-DD-AACY-01A-11R-A41C-07	0.00291284466535286	0	0.0124934362694973	0.201882951463696	0	0.199989370425473	0	0.0696337210309312	0.108132482144114	0	0	0.111040048120398	0.00129617841511253	0.0158955247605249	0.0471340384312249	0.187753296190911	0.0300474164427449	0	0	0.0117886916400189	0	0	0	-0.0217855122363372	1.1384371064779
TCGA-DD-AACC-01A-11R-A41C-07	0.0728505779467308	0	0.0634044387807399	0.287447586842683	0	0	0.0328718970388416	0.0676534019849203	0.111950572100419	0	0	0.0866515432558864	0.0211941427776783	0.0157627959268645	0.0923069267561202	0.078931187026272	0.0205248968549705	0	0.0406306958563432	0	0	0.00781933685153064	0	0.187605337668713	1.02666805328623
TCGA-CC-A7IH-01A-11R-A33J-07	0.00904773363503349	0.00586220028592726	0.0229954626382122	0.0636392568264925	0	0.214881193216576	0	0.0144186226842909	0	0	0	0.0927296651199128	0.0203167558875448	0.044989935421788	0.0216383040033438	0.132495817091926	0.000329420798711925	0	0.344996705342982	0	0	0.0116589270472584	0	-0.00363845898478621	1.10102339913424
TCGA-BW-A5NO-01A-11R-A27V-07	0.0536247974055559	0	0.130531482735036	0.0667894242956189	0	0.248721912147824	0	0.013751176706024	0.1224413332949	0	0	0.0747898141229528	0	0.0299205803335354	0.0679254474901538	0.159284922823385	0.0028289816048085	0	0.005067142170568	0	0	0.0243229848696381	0	0.237061557478887	0.996300385956172
TCGA-CC-A7IJ-01A-11R-A33R-07	0	0	0.00617783440907174	0.308223242085735	0	0	0.0361546975905676	0.0558478530900307	0.0482661163062294	0.0985336649142414	0	0	0.0324777473314979	0	0.0938979215700199	0.316179403357148	0.00256049538462403	0	0	0.00168102396083474	0	0	0	0.213484125355817	1.01403278874992
TCGA-G3-AAV1-01A-11R-A38B-07	0.0329854109783983	0	0	0	0	0.151651941414255	0	0	0.101223951830145	4.68131813914833e-05	0	0.0455496262213741	0.0153616602264231	0.127365209802356	0.0737378676001304	0.230115533986642	0.185956069426537	0	0.0157969273803828	0	0.0202089879519648	0	0	0.0465846282207202	1.06935968742949
TCGA-DD-AACI-01A-11R-A41C-07	0.0241628102221909	0	0.0432648848662744	0.244394117010315	0	0.0653293933639719	0.0280782254235001	0.0763994404885629	0.077985863182113	0.117198033752789	0	0.0597991924963625	0	0.0440704851554538	0.0847221758439014	0.0888201274329825	0.0311128004083787	0	0	0	0	0.0146624503532042	0	0.136821019989683	1.06105621119926
TCGA-CC-A9FS-01A-11R-A37K-07	0.0133737564517071	0	0.00582375051032522	0.123283077527353	0	0.2330628047506	0	0.0623138310406554	0.111387405601962	0	0	0.0613679642235682	0.0130503294795832	0	0.0792722656120772	0.212591920581733	0.0535192497355688	0	0.0309536444848662	0	0	0	0	-0.00760528867252718	1.10845907882305
TCGA-GJ-A3OU-01A-31R-A38B-07	0.0574783662767371	0	0.0359628337033164	0.0446717862790599	0	0.170617622439901	0	0.0158630093344959	0.0892216709904571	0	0	0.0375585531288462	0	0.298079638851574	0.0699588833264708	0.0832296340654438	0.0561517554397983	0	0.0353233212908668	0	0	0.00588292487303358	0	0.188471637400122	1.01559578010776
